employee_id,department,gender,age,length_of_service,previous_year_rating,awards_won?,no_of_trainings,avg_training_score,is_promoted
32589,Sales & Marketing,m,30,4,5,0,1,49,0
10734,Operations,m,55,2,4,0,1,64,0
15219,Operations,m,42,13,4,0,1,57,0
55198,Analytics,m,28,1,,0,1,82,0
35545,HR,m,43,5,1,0,1,49,0
55213,Analytics,m,25,2,4,0,2,84,0
67781,Technology,f,34,5,3,0,1,79,0
51000,Sales & Marketing,m,39,5,5,0,1,45,0
34540,HR,m,23,1,,0,1,50,0
53793,Analytics,m,26,1,,0,2,86,0
46827,Technology,f,29,5,4,0,1,79,0
23609,Operations,f,32,6,3,0,1,59,0
58512,Operations,f,43,7,4,0,1,66,0
23718,Analytics,m,25,2,4,0,3,83,0
71748,Sales & Marketing,m,29,3,5,0,1,47,0
74839,Sales & Marketing,m,40,10,5,0,1,51,0
58418,Procurement,f,34,7,2,0,1,68,0
46727,HR,m,27,2,2,0,1,49,0
69904,Sales & Marketing,m,54,13,3,0,1,48,0
32944,Operations,m,29,2,5,0,2,62,0
7447,Sales & Marketing,m,34,6,2,0,1,49,0
47,Sales & Marketing,m,34,10,1,0,1,82,1
18787,Sales & Marketing,m,30,5,2,0,2,50,0
21795,Sales & Marketing,m,45,4,3,0,1,48,0
6624,Finance,m,26,3,3,0,2,61,0
25946,Technology,m,39,10,3,0,2,81,0
778,R&D,m,28,1,3,0,2,81,0
38913,Procurement,f,54,19,3,0,1,73,0
69543,Operations,m,35,10,5,0,1,56,0
53251,Sales & Marketing,m,30,2,5,0,1,52,0
11530,Analytics,m,59,25,5,0,3,89,1
69496,Technology,f,44,2,3,0,1,82,0
20119,Sales & Marketing,m,35,11,4,0,1,47,0
34896,Operations,m,32,2,3,0,1,61,0
38171,Analytics,m,30,5,4,0,1,79,0
17889,Technology,f,31,5,4,0,1,79,0
40515,Procurement,f,35,6,4,0,1,72,0
35707,Analytics,m,37,8,3,0,1,86,0
18800,Analytics,m,48,6,4,0,2,86,0
6976,Sales & Marketing,m,28,1,,0,1,50,0
71714,Sales & Marketing,m,48,6,1,0,1,52,0
71201,Procurement,m,35,6,3,0,1,75,0
22694,Finance,f,39,4,3,0,1,75,1
21545,Technology,m,50,8,1,0,1,80,0
50522,Sales & Marketing,m,54,15,4,0,1,47,1
2909,Operations,m,38,5,5,0,2,56,0
42414,Sales & Marketing,m,35,7,3,0,2,51,1
24097,Analytics,m,27,2,4,0,3,86,0
63692,Operations,m,41,3,3,0,1,57,0
37116,Procurement,f,23,2,4,0,1,67,1
9833,Operations,f,38,4,4,0,1,60,0
16238,Sales & Marketing,f,59,16,3,0,1,49,0
46118,Sales & Marketing,m,33,7,5,0,1,47,0
69981,Procurement,m,39,8,1,0,1,66,0
54002,Technology,m,51,9,1,0,1,80,0
74092,HR,m,32,2,3,0,2,43,0
35034,Finance,f,37,10,4,0,1,64,0
64619,Analytics,m,34,9,3,0,1,82,0
68775,Operations,m,37,7,5,0,1,62,0
63639,Sales & Marketing,m,31,4,2,0,1,49,0
23755,Procurement,m,23,2,1,0,1,68,0
28009,Sales & Marketing,m,35,3,3,0,1,55,0
51645,Analytics,m,58,29,5,0,1,86,1
55532,Finance,m,24,2,3,0,1,59,0
73015,Legal,m,43,15,4,0,1,58,0
76202,Sales & Marketing,m,30,4,1,0,1,50,0
49847,Procurement,m,38,3,3,0,2,73,0
44442,Sales & Marketing,m,37,4,1,0,1,48,0
59458,Technology,m,57,17,3,0,1,82,1
4648,Operations,m,30,4,5,0,1,59,0
68734,Sales & Marketing,m,44,6,2,0,1,47,0
72064,Technology,m,25,2,3,0,1,76,0
5976,Sales & Marketing,f,31,6,1,0,3,46,0
14837,Sales & Marketing,m,25,2,3,0,1,46,0
53690,Operations,m,43,8,3,0,1,60,0
26696,Analytics,m,32,6,3,0,1,83,0
24440,Analytics,m,42,3,5,0,1,81,0
31983,Analytics,m,34,4,4,0,1,84,0
52858,Sales & Marketing,m,40,11,1,0,1,47,0
25770,Procurement,f,30,4,3,0,1,70,0
44724,Procurement,f,37,4,4,0,1,71,0
19736,Technology,m,33,9,3,0,1,82,0
56557,Sales & Marketing,m,51,8,1,0,2,45,0
63429,Technology,m,33,3,1,0,1,82,0
55992,Operations,f,31,3,3,0,1,57,0
61947,Procurement,f,30,6,1,0,1,69,0
63744,Sales & Marketing,m,41,15,5,0,1,51,0
26229,Technology,m,29,1,5,0,1,79,0
38873,HR,f,48,5,3,0,1,49,1
23603,Technology,m,28,3,3,0,1,79,0
43731,Finance,m,24,3,3,0,1,91,1
44632,Sales & Marketing,f,26,5,3,0,1,49,0
50558,Technology,m,31,3,4,0,1,77,0
7991,Technology,m,22,2,3,0,1,83,0
37448,Operations,m,29,2,1,0,2,57,0
62201,HR,m,30,8,3,0,1,45,0
68796,Sales & Marketing,m,31,8,3,0,2,46,0
71288,Sales & Marketing,m,29,7,2,0,1,50,0
36614,HR,m,30,1,,0,1,51,0
31419,Sales & Marketing,m,35,3,3,0,2,53,0
74532,Sales & Marketing,m,28,1,,0,1,52,0
5811,Operations,m,38,7,4,0,1,58,0
40599,Procurement,m,29,6,2,0,1,70,0
25950,Analytics,m,29,1,,0,1,87,0
16236,Sales & Marketing,m,27,4,3,0,1,47,0
49950,R&D,m,38,8,3,0,1,84,0
14368,Operations,f,30,5,5,0,1,60,0
32209,Sales & Marketing,m,29,3,4,0,1,48,0
74566,Analytics,m,35,10,3,0,1,81,0
47774,Technology,m,52,3,3,0,1,78,0
39358,Procurement,m,33,3,5,0,1,74,1
65184,Analytics,m,33,2,5,0,2,84,0
51905,Sales & Marketing,m,41,10,2,0,1,51,0
43024,Operations,m,42,3,3,0,1,61,0
28961,Sales & Marketing,m,36,7,3,0,1,52,0
25263,Sales & Marketing,m,26,4,3,0,1,53,0
9956,R&D,m,34,3,3,0,1,87,0
45526,Operations,f,33,5,5,0,2,73,1
20893,Procurement,f,34,4,5,0,1,70,0
37303,Sales & Marketing,m,43,10,4,0,1,61,1
74298,Finance,f,24,1,,0,1,60,0
74686,Sales & Marketing,m,46,16,2,0,1,54,0
2301,Operations,m,38,8,1,0,1,58,0
33286,Technology,m,34,1,,0,1,78,0
17231,Sales & Marketing,m,29,4,3,0,1,44,0
39728,Operations,m,31,4,1,0,1,59,0
67701,Analytics,m,34,8,1,0,1,84,0
8102,Technology,f,33,9,5,0,1,84,0
5177,Sales & Marketing,m,28,4,2,0,3,49,0
14184,Analytics,m,29,3,1,0,1,85,0
62082,Operations,f,45,16,1,0,1,57,0
11009,Sales & Marketing,m,37,10,5,0,1,42,0
29778,Analytics,m,26,2,3,0,2,83,0
66366,HR,m,27,2,3,0,1,50,0
17632,Sales & Marketing,m,24,2,3,0,1,47,0
3261,Operations,m,31,3,5,0,1,64,0
30899,Operations,f,56,17,5,0,1,88,1
44321,Operations,m,39,5,5,0,1,55,0
4694,R&D,m,32,5,4,0,3,79,0
18205,Analytics,m,39,5,4,0,1,84,0
14648,Sales & Marketing,f,28,1,,0,1,51,0
20907,Sales & Marketing,m,39,4,5,0,1,50,0
8853,Sales & Marketing,m,31,4,5,0,2,46,0
17272,Analytics,m,30,1,3,0,1,86,0
45430,Procurement,m,47,14,2,0,1,71,0
48496,Legal,m,27,3,3,0,1,60,0
70619,Operations,f,35,9,5,0,1,65,0
35020,Operations,f,42,5,5,0,1,64,0
37324,Sales & Marketing,m,36,10,5,0,1,48,0
49602,Operations,m,27,5,4,0,1,64,0
2738,Sales & Marketing,f,42,6,2,0,1,52,0
55718,Legal,m,35,6,3,0,1,61,0
669,Sales & Marketing,f,31,4,5,0,1,46,0
24550,Operations,f,33,6,4,0,1,64,0
51501,Procurement,f,32,4,2,0,1,72,0
3346,Sales & Marketing,m,34,7,3,0,1,54,1
26182,Technology,f,59,17,1,0,1,79,0
3061,Sales & Marketing,m,33,6,4,0,1,48,0
58883,Sales & Marketing,f,34,5,2,0,1,53,0
66521,Procurement,m,32,6,1,0,1,69,0
20247,Analytics,m,36,3,5,0,1,86,0
56214,Sales & Marketing,m,27,1,,0,1,51,0
1277,HR,m,28,2,3,0,1,53,0
68292,Sales & Marketing,m,25,3,3,0,3,50,0
52069,Sales & Marketing,m,38,8,1,0,1,45,0
69123,Sales & Marketing,m,30,7,3,0,1,49,0
70096,Sales & Marketing,m,43,13,3,0,1,51,0
15256,Operations,f,26,1,,0,1,60,0
55582,Sales & Marketing,m,26,2,1,0,1,46,0
41810,Procurement,f,36,3,5,0,1,70,0
11819,Sales & Marketing,m,29,1,1,1,1,47,0
3597,Legal,m,43,8,3,0,1,61,0
16880,Sales & Marketing,m,35,6,3,0,1,49,0
22924,Procurement,m,41,11,5,0,1,66,0
60064,Technology,m,28,4,3,0,2,74,0
76333,Technology,f,25,2,3,0,1,80,0
55310,Sales & Marketing,m,29,2,2,0,1,50,0
45564,Sales & Marketing,m,26,2,4,0,1,52,0
28349,Sales & Marketing,m,45,2,4,0,1,52,0
44702,Procurement,f,40,12,3,0,1,70,0
25186,Operations,m,30,5,4,0,1,52,0
13782,Analytics,m,35,9,3,0,1,84,0
24423,Sales & Marketing,f,27,1,,0,1,93,1
27415,Operations,m,36,2,5,1,1,60,0
16787,Procurement,f,27,6,2,0,1,64,0
49511,Procurement,m,33,4,5,0,1,68,0
46962,Finance,m,34,7,3,0,1,55,0
63019,Analytics,m,28,4,4,1,1,90,0
35159,Procurement,m,39,14,5,0,1,93,1
73326,Procurement,f,38,2,4,0,1,69,0
20372,Procurement,m,26,4,1,0,1,70,0
66908,Technology,m,46,13,3,0,1,74,0
54624,Procurement,m,37,7,5,0,1,70,0
44262,Operations,m,31,8,3,0,1,58,0
24296,Technology,f,34,9,3,0,1,80,0
27291,Procurement,f,32,6,2,0,1,67,0
62796,HR,m,28,5,5,0,1,45,0
27611,Operations,m,39,8,4,0,1,58,0
7287,HR,m,30,3,3,0,1,43,0
37726,Technology,m,36,2,2,0,1,80,0
6600,Technology,f,31,2,4,0,2,78,0
7736,Finance,f,26,1,,0,1,62,0
14425,Sales & Marketing,m,26,1,,0,1,48,0
62103,Operations,f,43,14,5,0,1,61,1
25385,Sales & Marketing,m,40,11,3,0,1,51,0
40890,Analytics,m,29,5,3,0,2,89,0
78120,Operations,f,34,9,4,0,1,58,0
20557,Operations,f,36,7,3,0,2,54,0
5884,Operations,m,35,10,4,0,1,74,1
67462,Sales & Marketing,m,59,15,5,0,1,52,0
57832,Operations,f,33,7,5,0,3,65,1
21129,Sales & Marketing,m,39,9,1,0,1,50,0
34856,Technology,m,35,3,3,0,2,77,1
28600,Operations,m,39,7,4,0,1,59,0
41405,Operations,m,35,4,3,0,1,59,0
6095,HR,f,56,16,3,0,1,48,0
26670,Sales & Marketing,m,29,4,5,0,1,47,0
29824,Operations,m,36,7,1,0,1,55,0
12106,Operations,m,39,4,5,0,1,57,0
76650,Sales & Marketing,m,30,7,4,0,1,45,0
43826,Operations,m,44,13,5,0,1,57,0
67638,Sales & Marketing,m,41,9,2,0,1,49,0
16035,Sales & Marketing,m,47,3,5,0,1,52,0
52726,Analytics,m,34,8,2,0,1,86,0
30337,Operations,m,31,2,4,0,1,60,0
58800,Operations,f,34,7,5,0,2,57,0
50609,Sales & Marketing,m,45,10,2,0,2,47,0
4921,Operations,m,30,4,3,0,1,59,0
45043,Operations,m,29,1,4,0,1,61,0
14710,Operations,f,33,5,4,0,1,56,0
9650,Technology,m,48,16,2,0,1,83,0
49212,Finance,m,27,3,4,0,1,63,0
43099,Sales & Marketing,m,35,9,5,0,1,50,0
74230,HR,m,58,13,3,0,1,47,0
68265,R&D,m,29,5,3,0,2,83,0
11607,Operations,m,38,10,5,0,1,62,0
49773,Analytics,m,40,3,3,0,1,94,0
30895,Sales & Marketing,m,35,3,3,0,2,51,0
41581,Operations,m,41,5,5,0,1,56,0
25372,Procurement,m,35,8,5,0,1,69,0
54793,Sales & Marketing,m,36,12,1,0,1,49,0
50162,Technology,m,33,6,5,0,4,77,0
68824,Sales & Marketing,m,29,1,,0,2,45,0
26213,Sales & Marketing,m,30,4,2,0,1,50,0
11770,Sales & Marketing,m,42,10,3,0,1,46,0
4717,Analytics,m,42,2,1,0,1,83,0
62657,Sales & Marketing,m,49,16,5,0,1,47,0
59,R&D,m,28,4,3,0,2,84,0
62636,Sales & Marketing,m,25,2,3,0,2,50,0
26115,Sales & Marketing,m,31,4,5,0,1,47,0
14535,Finance,f,29,5,3,0,1,60,0
76031,Operations,f,54,19,3,0,1,60,0
69826,Sales & Marketing,f,53,2,3,0,1,52,0
24390,Operations,m,33,6,3,0,1,66,0
75756,Procurement,m,27,1,3,0,2,69,0
25926,Finance,m,27,4,3,0,1,59,0
20590,Legal,m,40,10,2,0,1,57,0
8442,Procurement,m,43,2,3,0,4,71,0
57710,Technology,m,55,15,5,0,1,79,0
4034,Finance,f,27,3,4,0,1,61,0
9756,Operations,m,37,3,4,0,1,61,0
31381,Sales & Marketing,m,34,8,3,0,1,43,0
11978,Operations,f,38,3,2,0,1,60,0
1104,Analytics,m,30,2,5,0,3,83,0
68244,Sales & Marketing,f,29,5,4,0,2,52,0
15925,Procurement,m,50,7,3,0,2,74,0
67636,Analytics,m,35,2,3,0,1,84,0
27388,Operations,f,29,2,1,0,1,56,0
19733,Analytics,m,45,4,4,0,3,81,0
58904,Technology,f,27,3,3,0,1,84,0
5830,Sales & Marketing,m,39,4,1,0,2,49,0
71364,Sales & Marketing,m,41,1,,0,1,49,0
29823,Procurement,f,30,6,3,0,2,67,0
23359,Technology,f,30,2,3,0,1,78,0
44992,Sales & Marketing,m,32,6,5,0,1,47,0
36847,Operations,f,41,14,1,0,1,58,0
26101,Sales & Marketing,m,35,10,3,0,1,53,0
6020,Sales & Marketing,m,48,9,1,0,1,56,0
7429,Operations,f,35,7,4,0,1,55,1
14021,Sales & Marketing,m,48,7,3,0,1,47,1
51628,Technology,m,34,10,5,0,2,82,0
43480,R&D,m,47,6,3,0,2,83,0
34685,Operations,f,46,7,3,0,1,62,0
51496,Operations,m,32,4,4,0,1,55,0
69363,Procurement,m,46,19,3,0,2,65,0
4605,Finance,f,40,3,3,0,1,58,0
71147,Analytics,m,26,1,4,0,1,84,1
58140,Sales & Marketing,m,39,6,1,0,1,51,0
2775,HR,m,31,3,3,0,1,49,0
68609,Procurement,m,30,5,3,0,1,64,0
77710,Sales & Marketing,m,40,13,2,0,1,48,0
10530,Procurement,m,28,3,5,0,1,73,0
25824,Operations,f,37,10,5,0,1,57,0
12541,Sales & Marketing,f,51,19,3,0,1,46,0
69391,Sales & Marketing,m,37,2,1,0,2,51,0
57129,Sales & Marketing,m,24,2,3,0,2,50,0
54036,Procurement,m,34,2,3,0,1,66,0
5444,Sales & Marketing,m,37,4,3,0,1,48,0
25388,Procurement,m,27,2,3,0,3,76,0
30400,HR,m,50,5,3,0,1,47,0
1991,Operations,f,43,4,5,0,1,77,1
77603,Legal,f,27,1,,0,1,54,0
77930,Analytics,m,29,2,2,0,1,81,0
29441,Sales & Marketing,m,30,5,3,0,1,48,0
49171,Analytics,m,31,3,3,0,3,81,0
19773,Finance,m,32,6,5,0,3,61,0
35641,Analytics,m,33,6,4,0,1,79,0
37467,Procurement,f,35,10,1,0,1,68,0
4584,Procurement,f,35,8,3,0,1,69,0
38694,Sales & Marketing,f,27,6,3,0,1,46,0
11031,Operations,m,25,2,5,0,5,60,1
3999,Technology,f,27,4,1,0,1,74,0
71378,Sales & Marketing,f,26,1,,0,1,48,0
29391,Procurement,m,34,6,1,0,1,76,0
23685,Operations,m,41,8,4,0,1,59,0
65831,Technology,m,32,6,3,0,1,80,0
58331,Procurement,m,33,5,3,0,1,65,0
77021,Procurement,m,34,9,3,0,1,74,0
47120,Finance,m,33,3,5,1,1,60,0
57973,Sales & Marketing,m,30,7,5,0,1,48,1
54391,Procurement,m,29,3,1,0,3,73,0
64633,HR,f,28,2,3,0,1,49,0
31069,Sales & Marketing,m,34,7,3,0,2,48,0
41765,Procurement,m,30,3,3,0,1,99,1
23225,Sales & Marketing,m,25,3,1,0,1,52,0
37662,Finance,m,29,1,,0,1,58,0
56488,Analytics,m,23,1,,0,1,86,0
1559,Operations,m,31,4,4,0,1,56,0
6313,Operations,m,32,1,,0,1,62,0
61531,Analytics,m,29,6,5,0,1,86,0
56460,Procurement,m,38,7,4,0,1,73,1
61316,Operations,f,28,2,5,0,2,58,0
54841,Finance,m,27,3,4,0,1,56,0
51572,R&D,m,32,4,3,0,1,85,0
19080,Analytics,m,28,3,2,0,2,84,0
54895,Sales & Marketing,m,40,5,3,0,1,50,0
16197,Operations,m,30,8,5,0,2,60,1
20325,Operations,m,26,1,,0,1,62,0
55679,Operations,m,41,15,4,0,1,71,1
41823,Sales & Marketing,m,33,3,3,0,1,50,0
69526,Operations,m,42,7,3,0,2,65,0
26063,Operations,m,35,9,4,0,1,59,0
55695,Technology,m,33,10,3,0,1,84,0
34660,Procurement,f,38,3,1,0,1,67,0
6184,Operations,m,50,22,4,0,1,56,0
39988,Sales & Marketing,m,30,5,5,0,1,48,0
58858,Technology,f,27,2,3,0,1,82,0
24941,Procurement,f,38,2,3,0,1,70,1
71552,Procurement,m,39,12,5,0,2,91,1
41280,Sales & Marketing,m,55,8,4,0,1,52,0
74987,Sales & Marketing,m,27,1,,0,2,51,0
69810,Technology,m,28,4,4,1,1,94,1
16601,Operations,f,30,4,1,1,1,62,0
20347,Operations,m,28,3,5,0,1,60,0
44181,Operations,m,44,6,5,0,2,60,0
1482,Operations,m,27,2,4,0,1,65,0
61877,Procurement,m,33,3,5,0,1,74,0
44629,Analytics,m,46,2,5,0,2,80,0
35560,Operations,f,34,7,5,0,1,60,1
16367,Analytics,m,28,7,3,0,1,95,1
77526,Sales & Marketing,m,33,8,3,0,1,52,0
73954,Operations,m,46,7,5,0,2,58,0
20362,Sales & Marketing,m,30,6,5,0,1,42,0
10277,Technology,f,38,9,3,0,1,78,0
37245,Technology,m,39,6,4,0,1,77,0
8369,Sales & Marketing,m,36,4,5,0,1,46,0
77561,Sales & Marketing,f,30,6,3,0,1,48,0
24295,Technology,m,41,6,1,0,2,75,0
28743,Operations,f,53,3,5,0,1,56,0
73674,Sales & Marketing,m,49,16,5,0,1,44,0
73618,HR,m,43,13,5,0,2,51,0
62608,Finance,m,28,2,1,0,2,59,0
13277,Sales & Marketing,m,38,2,4,0,1,48,0
40521,Sales & Marketing,m,33,8,1,0,1,49,0
41838,Sales & Marketing,m,40,11,1,0,1,46,0
52007,Operations,f,39,3,4,0,1,62,0
67924,R&D,m,36,7,3,0,1,85,0
28102,Procurement,f,37,10,3,0,1,72,0
10392,Procurement,f,53,3,2,0,1,72,0
61245,Sales & Marketing,f,32,5,5,0,1,49,0
63589,Technology,m,31,3,1,0,1,78,0
16430,Operations,f,31,5,4,0,1,60,0
73277,Analytics,m,32,7,3,0,1,88,0
13387,Technology,f,33,6,3,0,2,79,0
9770,Operations,m,30,5,3,0,1,62,0
4640,Sales & Marketing,m,34,7,2,0,1,46,0
26866,Technology,m,26,2,4,0,1,79,0
51201,Operations,f,32,5,5,0,1,56,0
77819,Analytics,m,31,7,4,0,1,84,0
1541,Operations,m,34,10,4,0,1,61,0
7010,Finance,m,25,1,,0,1,56,0
49254,Technology,m,60,20,2,0,1,82,0
35056,Operations,f,42,15,2,0,1,58,0
7296,Finance,m,30,4,3,0,1,59,0
14186,Legal,m,46,7,5,0,1,60,0
71205,Sales & Marketing,m,38,7,1,0,2,53,0
32214,Technology,m,32,3,4,1,1,75,0
56980,Sales & Marketing,m,40,9,5,0,1,48,0
76780,Sales & Marketing,f,32,5,3,0,1,51,0
63900,Sales & Marketing,m,24,2,5,0,1,47,0
55321,Operations,m,32,4,3,0,1,55,1
9324,Sales & Marketing,m,42,6,3,0,1,50,0
74454,Procurement,f,41,5,5,1,3,70,0
18037,Procurement,f,25,3,3,0,1,72,0
1025,Operations,f,35,7,4,0,1,61,1
61833,HR,m,29,7,5,0,1,54,0
37813,Sales & Marketing,m,32,4,3,0,2,54,0
41572,Sales & Marketing,m,32,4,3,0,1,50,0
19330,Sales & Marketing,m,30,3,2,0,1,51,0
32512,Operations,m,33,1,,0,1,55,0
68665,Analytics,m,35,6,3,0,1,87,0
19365,Sales & Marketing,m,28,3,3,0,1,47,0
8291,Operations,f,34,5,4,0,1,61,0
66505,Sales & Marketing,f,29,3,3,0,1,47,0
36230,Operations,f,32,7,5,0,2,63,0
39194,Operations,m,42,7,5,0,1,57,0
41104,Sales & Marketing,m,32,8,3,0,1,49,0
24501,Sales & Marketing,m,29,2,1,0,1,49,0
20383,Operations,m,41,12,5,0,1,63,0
37058,Technology,f,34,7,3,0,1,80,1
30896,Operations,f,37,2,4,0,1,61,0
52984,Finance,m,26,2,5,0,1,56,0
53424,Sales & Marketing,m,36,4,4,0,1,51,0
46437,HR,m,22,1,,0,1,56,1
51247,Sales & Marketing,f,44,5,2,0,1,52,0
839,Legal,f,42,13,4,0,1,57,0
41830,Procurement,f,37,9,4,0,1,69,0
19194,Procurement,m,29,5,3,0,4,69,0
27479,Finance,m,29,1,,0,3,59,0
57730,Sales & Marketing,m,29,2,1,0,1,48,0
66051,Finance,m,34,4,5,0,1,59,0
41772,Procurement,m,37,10,5,0,1,67,1
72877,Procurement,m,35,5,5,0,1,68,0
69370,Procurement,f,33,6,3,0,1,68,1
35078,Sales & Marketing,f,36,4,3,0,1,48,0
52989,Analytics,m,29,7,4,0,2,84,0
16767,Procurement,f,35,3,5,0,1,69,0
61321,Sales & Marketing,f,38,7,3,0,1,53,0
33346,Finance,m,33,5,3,0,1,60,0
23985,Procurement,m,48,4,3,0,2,70,0
40732,Operations,m,41,12,5,0,1,58,0
25981,Sales & Marketing,m,30,3,1,0,2,48,0
4136,Analytics,m,55,27,5,0,1,86,0
21405,Operations,m,36,9,5,0,1,71,1
76429,Sales & Marketing,m,29,7,3,0,2,48,0
24555,Sales & Marketing,f,27,2,3,0,1,53,0
45304,Analytics,m,29,1,,0,1,89,0
17998,Procurement,f,33,10,3,0,1,75,0
63322,Procurement,m,27,2,1,0,2,70,0
7068,Sales & Marketing,m,26,3,3,0,2,49,0
66741,Procurement,f,29,4,3,0,1,67,0
25092,Operations,f,36,10,4,0,1,62,0
36777,Technology,m,35,4,3,0,1,79,0
19870,Technology,m,38,8,1,0,1,80,0
37033,Procurement,m,28,2,2,0,1,69,0
28791,Operations,m,25,2,5,0,1,59,0
74366,Sales & Marketing,m,23,1,,0,1,53,0
38105,Operations,m,43,5,5,0,2,64,0
76763,Operations,f,29,7,5,0,1,68,1
42781,Analytics,m,39,6,5,0,1,87,0
22018,Legal,m,30,3,3,0,2,60,0
76093,Operations,f,31,6,1,0,1,56,0
76926,Sales & Marketing,m,51,15,1,0,1,50,0
63187,Operations,f,31,3,4,0,1,64,0
66792,Procurement,f,33,5,5,0,1,67,0
50504,Operations,f,31,6,3,0,1,58,1
56,Sales & Marketing,m,36,3,5,0,1,48,1
10584,Operations,f,42,15,4,0,1,59,0
18103,Procurement,m,29,3,1,0,1,66,0
43003,Technology,f,57,6,2,0,1,80,0
11163,Procurement,f,39,9,3,0,1,66,0
28812,Sales & Marketing,m,45,5,4,0,1,50,0
51601,Sales & Marketing,f,29,4,1,0,2,52,0
9152,Analytics,m,26,4,5,0,1,82,0
75339,Operations,m,29,4,4,0,1,64,0
71923,Sales & Marketing,m,32,7,3,0,1,52,0
20076,Analytics,m,37,4,4,0,1,87,0
17613,Sales & Marketing,m,31,10,2,0,2,50,0
37979,Operations,m,37,7,3,0,1,59,0
14461,Operations,m,47,4,5,0,1,62,0
36354,HR,m,25,2,5,0,1,44,0
26203,Sales & Marketing,m,43,4,3,0,1,49,0
53623,Finance,m,29,4,3,0,1,52,0
33201,Sales & Marketing,m,34,7,3,0,1,47,0
31007,Operations,m,51,3,5,0,1,62,0
43652,Operations,f,26,3,3,0,1,56,0
48733,Procurement,m,36,7,3,0,1,66,0
21513,Sales & Marketing,m,36,7,4,0,1,51,0
14045,Operations,m,58,32,3,0,1,59,0
12548,Technology,m,37,7,3,0,3,76,0
11721,R&D,m,29,5,2,0,2,82,0
28410,Sales & Marketing,m,38,7,3,0,1,48,0
13162,HR,m,30,4,3,0,1,52,0
74003,Operations,m,29,1,,0,1,69,1
9897,Finance,m,30,1,1,0,2,59,0
50840,Procurement,m,36,10,3,0,1,69,0
73251,Sales & Marketing,m,45,2,2,0,1,50,0
74519,Sales & Marketing,f,56,12,1,0,1,45,0
64337,Sales & Marketing,f,60,12,1,0,1,55,0
62013,Sales & Marketing,m,35,7,5,0,1,49,0
56876,Sales & Marketing,m,38,7,4,0,1,50,0
29170,Sales & Marketing,m,26,2,5,0,1,44,0
77407,Operations,f,39,10,3,0,1,58,0
4661,Procurement,m,31,3,3,0,1,72,0
4436,Procurement,m,29,2,3,0,1,70,0
59696,Sales & Marketing,m,41,2,4,0,1,52,0
6372,HR,m,32,4,2,0,1,51,0
47924,Technology,f,44,3,3,0,2,79,0
35227,Sales & Marketing,m,43,5,3,0,2,46,0
39698,Sales & Marketing,m,35,8,4,0,1,49,1
48016,Procurement,m,30,5,3,0,1,66,0
18657,Sales & Marketing,m,56,14,5,0,1,48,0
57799,Operations,f,42,5,4,0,1,61,0
35783,Technology,f,29,1,,0,1,73,0
17476,Operations,f,60,14,1,0,1,63,0
77248,Sales & Marketing,m,30,4,5,0,1,51,0
6991,Sales & Marketing,m,43,5,1,0,1,46,0
74905,Sales & Marketing,m,28,1,,1,1,64,1
44201,Sales & Marketing,m,29,3,4,0,2,44,0
3819,Operations,m,35,8,4,0,1,62,0
8931,Sales & Marketing,m,32,7,3,0,1,50,0
4411,Operations,f,40,11,3,0,1,64,0
51307,Technology,m,41,9,1,0,1,78,0
27758,HR,m,41,9,4,0,1,47,0
59152,Technology,m,27,1,,0,2,76,0
76587,Technology,m,35,2,3,0,3,76,0
78288,Sales & Marketing,m,29,3,3,1,1,60,1
59074,Sales & Marketing,f,34,5,1,0,1,50,0
6404,Procurement,f,40,6,1,0,1,71,0
58243,Technology,f,30,7,2,0,1,76,0
35577,R&D,m,29,3,4,0,1,84,0
69718,Sales & Marketing,f,33,2,1,0,1,51,0
57057,Procurement,m,31,3,3,0,1,69,0
60390,Sales & Marketing,m,36,10,2,0,1,45,0
8270,Operations,f,27,2,2,0,1,58,1
40596,Technology,f,31,3,3,0,2,82,0
49731,Technology,f,47,13,2,0,1,92,1
43087,Operations,m,57,5,5,0,1,59,0
53261,Operations,m,35,7,3,0,2,60,0
62501,Operations,m,30,2,5,0,1,57,0
23569,Analytics,m,41,10,2,0,1,86,0
47212,Sales & Marketing,m,37,4,5,0,1,53,0
24005,Operations,f,39,4,4,0,1,56,0
2848,Technology,f,37,6,5,0,4,90,1
63226,Operations,m,40,12,5,0,1,60,0
60489,Analytics,m,26,2,3,0,1,84,0
60212,Operations,f,25,1,,0,1,59,0
55709,HR,m,36,8,3,0,1,54,0
15282,HR,m,38,7,3,0,1,48,0
53395,Operations,m,50,7,3,0,2,61,1
44927,Procurement,m,46,16,3,0,1,76,1
5992,Technology,f,35,6,5,0,1,80,0
4637,Operations,f,28,5,5,0,1,60,0
54030,Technology,f,38,9,2,0,1,77,0
51476,Operations,f,30,4,5,0,1,57,0
40435,Sales & Marketing,m,34,3,5,0,1,48,0
76440,Analytics,m,32,8,5,0,2,83,0
10217,Technology,m,40,6,3,0,1,79,0
3843,Technology,f,29,2,3,0,2,81,0
14904,Sales & Marketing,m,38,7,3,0,1,51,0
34412,Technology,m,35,2,4,0,4,76,0
34617,Analytics,m,30,5,3,0,1,88,0
31235,Technology,m,36,13,4,0,1,79,0
21181,Sales & Marketing,m,33,4,1,0,1,44,0
6738,Procurement,f,32,10,5,0,1,72,0
